filename,width,height,class,xmin,ymin,xmax,ymax
train_image_254_e.jpg,409,300,b1,169,106,199,152
train_image_254_e.jpg,409,300,b2,62,181,128,224
train_image_254_e.jpg,409,300,b3,132,84,166,129
train_image_254_e.jpg,409,300,b4,65,33,143,105
train_image_254_e.jpg,409,300,b5,130,169,196,222
train_image_254_e.jpg,409,300,b6,62,112,115,163
train_image_254_e.jpg,409,300,b7,148,28,205,88
train_image_258.jpg,409,300,b1,70,206,104,248
train_image_258_a.jpg,409,300,b1,70,206,104,248
train_image_258_b.jpg,409,300,b1,70,206,104,248
train_image_258_c.jpg,409,300,b1,70,206,104,248
train_image_258_d.jpg,409,300,b1,70,206,104,248
train_image_258_e.jpg,409,300,b1,70,206,104,248
train_image_259.jpg,409,300,b1,65,216,111,246
train_image_259_a.jpg,409,300,b1,65,216,111,246
train_image_259_b.jpg,409,300,b1,65,216,111,246
train_image_259_c.jpg,409,300,b1,65,216,111,246
train_image_259_d.jpg,409,300,b1,65,216,111,246
train_image_259_e.jpg,409,300,b1,65,216,111,246
train_image_25_a.jpg,409,300,klts,125,202,196,261
train_image_25_b.jpg,409,300,klts,125,202,196,261
train_image_25_c.jpg,409,300,klts,125,202,196,261
train_image_25_d.jpg,409,300,klts,125,202,196,261
train_image_25_e.jpg,409,300,klts,125,202,196,261
train_image_26.jpg,409,300,klts,129,7,185,76
train_image_260.jpg,409,300,b1,73,208,107,252
train_image_260_a.jpg,409,300,b1,73,208,107,252
train_image_260_b.jpg,409,300,b1,73,208,107,252
train_image_260_c.jpg,409,300,b1,73,208,107,252
train_image_260_d.jpg,409,300,b1,73,208,107,252
train_image_260_e.jpg,409,300,b1,73,208,107,252
train_image_261.jpg,409,300,b1,66,218,113,249
train_image_261_a.jpg,409,300,b1,66,218,113,249
train_image_261_b.jpg,409,300,b1,66,218,113,249
train_image_261_c.jpg,409,300,b1,66,218,113,249
train_image_261_d.jpg,409,300,b1,66,218,113,249
train_image_261_e.jpg,409,300,b1,66,218,113,249
train_image_262.jpg,409,300,b1,75,210,101,257
train_image_262_a.jpg,409,300,b1,75,210,101,257
train_image_262_b.jpg,409,300,b1,75,210,101,257
train_image_262_c.jpg,409,300,b1,75,210,101,257
train_image_262_d.jpg,409,300,b1,75,210,101,257
train_image_262_e.jpg,409,300,b1,75,210,101,257
train_image_263.jpg,409,300,b1,64,223,112,249
train_image_263_a.jpg,409,300,b1,64,223,112,249
train_image_263_b.jpg,409,300,b1,64,223,112,249
train_image_263_c.jpg,409,300,b1,64,223,112,249
train_image_263_d.jpg,409,300,b1,64,223,112,249
train_image_263_e.jpg,409,300,b1,64,223,112,249
train_image_264.jpg,409,300,b1,73,215,104,262
train_image_264_a.jpg,409,300,b1,73,215,104,262
train_image_264_b.jpg,409,300,b1,73,215,104,262
train_image_264_c.jpg,409,300,b1,73,215,104,262
train_image_264_d.jpg,409,300,b1,73,215,104,262
train_image_264_e.jpg,409,300,b1,73,215,104,262
train_image_265.jpg,409,300,b1,63,227,112,252
train_image_265_a.jpg,409,300,b1,63,227,112,252
train_image_265_b.jpg,409,300,b1,63,227,112,252
train_image_265_c.jpg,409,300,b1,63,227,112,252
train_image_265_d.jpg,409,300,b1,63,227,112,252
train_image_265_e.jpg,409,300,b1,63,227,112,252
train_image_266.jpg,409,300,b1,72,213,106,259
train_image_266_a.jpg,409,300,b1,72,213,106,259
train_image_266_b.jpg,409,300,b1,72,213,106,259
train_image_266_c.jpg,409,300,b1,72,213,106,259
train_image_266_d.jpg,409,300,b1,72,213,106,259
train_image_266_e.jpg,409,300,b1,72,213,106,259
train_image_267.jpg,409,300,b1,66,220,110,253
train_image_267_a.jpg,409,300,b1,66,220,110,253
train_image_267_b.jpg,409,300,b1,66,220,110,253
train_image_267_c.jpg,409,300,b1,66,220,110,253
train_image_267_d.jpg,409,300,b1,66,220,110,253
train_image_267_e.jpg,409,300,b1,66,220,110,253
train_image_268.jpg,409,300,b1,72,214,107,258
train_image_268_a.jpg,409,300,b1,72,214,107,258
train_image_268_b.jpg,409,300,b1,72,214,107,258
train_image_268_c.jpg,409,300,b1,72,214,107,258
train_image_268_d.jpg,409,300,b1,72,214,107,258
train_image_268_e.jpg,409,300,b1,72,214,107,258
train_image_269.jpg,409,300,b1,77,214,105,260
train_image_269_a.jpg,409,300,b1,77,214,105,260
train_image_269_b.jpg,409,300,b1,77,214,105,260
train_image_269_c.jpg,409,300,b1,77,214,105,260
train_image_269_d.jpg,409,300,b1,77,214,105,260
train_image_269_e.jpg,409,300,b1,77,214,105,260
train_image_26_a.jpg,409,300,klts,129,7,185,76
train_image_26_b.jpg,409,300,klts,129,7,185,76
train_image_26_c.jpg,409,300,klts,129,7,185,76
train_image_26_d.jpg,409,300,klts,129,7,185,76
train_image_26_e.jpg,409,300,klts,129,7,185,76
train_image_27.jpg,409,300,klts,125,12,194,69
train_image_270.jpg,409,300,b1,76,213,104,261
train_image_270_a.jpg,409,300,b1,76,213,104,261
train_image_270_b.jpg,409,300,b1,76,213,104,261
train_image_270_c.jpg,409,300,b1,76,213,104,261
train_image_270_d.jpg,409,300,b1,76,213,104,261
train_image_270_e.jpg,409,300,b1,76,213,104,261
train_image_271.jpg,409,300,b1,61,223,111,248
train_image_271_a.jpg,409,300,b1,61,223,111,248
train_image_271_b.jpg,409,300,b1,61,223,111,248
train_image_271_c.jpg,409,300,b1,61,223,111,248
train_image_271_d.jpg,409,300,b1,61,223,111,248
train_image_271_e.jpg,409,300,b1,61,223,111,248
train_image_272.jpg,409,300,b1,74,213,104,261
train_image_272_a.jpg,409,300,b1,74,213,104,261
train_image_272_b.jpg,409,300,b1,74,213,104,261
train_image_272_c.jpg,409,300,b1,74,213,104,261
train_image_272_d.jpg,409,300,b1,74,213,104,261
train_image_272_e.jpg,409,300,b1,74,213,104,261
train_image_273.jpg,409,300,b1,65,225,112,250
train_image_273_a.jpg,409,300,b1,65,225,112,250
train_image_273_b.jpg,409,300,b1,65,225,112,250
train_image_273_c.jpg,409,300,b1,65,225,112,250
train_image_273_d.jpg,409,300,b1,65,225,112,250
train_image_273_e.jpg,409,300,b1,65,225,112,250
train_image_274.jpg,409,300,b1,67,225,99,263
train_image_274_a.jpg,409,300,b1,67,225,99,263
train_image_274_b.jpg,409,300,b1,67,225,99,263
train_image_274_c.jpg,409,300,b1,67,225,99,263
train_image_274_d.jpg,409,300,b1,67,225,99,263
train_image_274_e.jpg,409,300,b1,67,225,99,263
train_image_275.jpg,409,300,b1,60,229,103,259
train_image_275_a.jpg,409,300,b1,60,229,103,259
train_image_275_b.jpg,409,300,b1,60,229,103,259
train_image_275_c.jpg,409,300,b1,60,229,103,259
train_image_275_d.jpg,409,300,b1,60,229,103,259
train_image_275_e.jpg,409,300,b1,60,229,103,259
train_image_276.jpg,409,300,b1,66,226,100,263
train_image_276_a.jpg,409,300,b1,66,226,100,263
train_image_276_b.jpg,409,300,b1,66,226,100,263
train_image_276_c.jpg,409,300,b1,66,226,100,263
train_image_276_d.jpg,409,300,b1,66,226,100,263
train_image_276_e.jpg,409,300,b1,66,226,100,263
train_image_277.jpg,409,300,b1,61,230,104,257
train_image_277_a.jpg,409,300,b1,61,230,104,257
train_image_277_b.jpg,409,300,b1,61,230,104,257
train_image_277_c.jpg,409,300,b1,61,230,104,257
train_image_277_d.jpg,409,300,b1,61,230,104,257
train_image_277_e.jpg,409,300,b1,61,230,104,257
train_image_278.jpg,409,300,b1,67,13,104,57
train_image_278_a.jpg,409,300,b1,67,13,104,57
train_image_278_b.jpg,409,300,b1,67,13,104,57
train_image_278_c.jpg,409,300,b1,67,13,104,57
train_image_278_d.jpg,409,300,b1,67,13,104,57
train_image_278_e.jpg,409,300,b1,67,13,104,57
train_image_279.jpg,409,300,b1,64,20,109,54
train_image_279_a.jpg,409,300,b1,64,20,109,54
train_image_279_b.jpg,409,300,b1,64,20,109,54
train_image_279_c.jpg,409,300,b1,64,20,109,54
train_image_279_d.jpg,409,300,b1,64,20,109,54
train_image_279_e.jpg,409,300,b1,64,20,109,54
train_image_27_a.jpg,409,300,klts,125,12,194,69
train_image_27_b.jpg,409,300,klts,125,12,194,69
train_image_27_c.jpg,409,300,klts,125,12,194,69
train_image_27_d.jpg,409,300,klts,125,12,194,69
train_image_27_e.jpg,409,300,klts,125,12,194,69
train_image_28.jpg,409,300,klts,133,15,189,85
train_image_280.jpg,409,300,b1,69,21,103,66
train_image_280_a.jpg,409,300,b1,69,21,103,66
train_image_280_b.jpg,409,300,b1,69,21,103,66
train_image_280_c.jpg,409,300,b1,69,21,103,66
train_image_280_d.jpg,409,300,b1,69,21,103,66
train_image_280_e.jpg,409,300,b1,69,21,103,66
train_image_281.jpg,409,300,b1,60,32,107,64
train_image_281_a.jpg,409,300,b1,60,32,107,64
train_image_281_b.jpg,409,300,b1,60,32,107,64
train_image_281_c.jpg,409,300,b1,60,32,107,64
train_image_281_d.jpg,409,300,b1,60,32,107,64
train_image_281_e.jpg,409,300,b1,60,32,107,64
train_image_282.jpg,409,300,b1,71,24,98,70
train_image_282_a.jpg,409,300,b1,71,24,98,70
train_image_282_b.jpg,409,300,b1,71,24,98,70
train_image_282_c.jpg,409,300,b1,71,24,98,70
train_image_282_d.jpg,409,300,b1,71,24,98,70
train_image_282_e.jpg,409,300,b1,71,24,98,70
train_image_283.jpg,409,300,b1,59,33,109,60
train_image_283_a.jpg,409,300,b1,59,33,109,60
train_image_283_b.jpg,409,300,b1,59,33,109,60
train_image_283_c.jpg,409,300,b1,59,33,109,60
train_image_283_d.jpg,409,300,b1,59,33,109,60
train_image_283_e.jpg,409,300,b1,59,33,109,60
train_image_284.jpg,409,300,b1,70,26,98,74
train_image_284_a.jpg,409,300,b1,70,26,98,74
train_image_284_b.jpg,409,300,b1,70,26,98,74
train_image_284_c.jpg,409,300,b1,70,26,98,74
train_image_284_d.jpg,409,300,b1,70,26,98,74
train_image_284_e.jpg,409,300,b1,70,26,98,74
train_image_285.jpg,409,300,b1,61,43,109,69
train_image_285_a.jpg,409,300,b1,61,43,109,69
train_image_285_b.jpg,409,300,b1,61,43,109,69
train_image_285_c.jpg,409,300,b1,61,43,109,69
train_image_285_d.jpg,409,300,b1,61,43,109,69
train_image_285_e.jpg,409,300,b1,61,43,109,69
train_image_286.jpg,409,300,b1,66,30,100,74
train_image_286_a.jpg,409,300,b1,66,30,100,74
train_image_286_b.jpg,409,300,b1,66,30,100,74
train_image_286_c.jpg,409,300,b1,66,30,100,74
train_image_286_d.jpg,409,300,b1,66,30,100,74
train_image_286_e.jpg,409,300,b1,66,30,100,74
train_image_287.jpg,409,300,b1,59,39,105,70
train_image_287_a.jpg,409,300,b1,59,39,105,70
train_image_287_b.jpg,409,300,b1,59,39,105,70
train_image_287_c.jpg,409,300,b1,59,39,105,70
train_image_287_d.jpg,409,300,b1,59,39,105,70
train_image_287_e.jpg,409,300,b1,59,39,105,70
train_image_288.jpg,409,300,b1,65,32,97,77
train_image_288_a.jpg,409,300,b1,65,32,97,77
train_image_288_b.jpg,409,300,b1,65,32,97,77
train_image_288_c.jpg,409,300,b1,65,32,97,77
train_image_288_d.jpg,409,300,b1,65,32,97,77
train_image_288_e.jpg,409,300,b1,65,32,97,77
train_image_289.jpg,409,300,b1,58,38,103,70
train_image_289_a.jpg,409,300,b1,58,38,103,70
train_image_289_b.jpg,409,300,b1,58,38,103,70
train_image_289_c.jpg,409,300,b1,58,38,103,70
train_image_289_d.jpg,409,300,b1,58,38,103,70
train_image_289_e.jpg,409,300,b1,58,38,103,70
train_image_28_a.jpg,409,300,klts,133,15,189,85
train_image_28_b.jpg,409,300,klts,133,15,189,85
train_image_28_c.jpg,409,300,klts,133,15,189,85
train_image_28_d.jpg,409,300,klts,133,15,189,85
train_image_28_e.jpg,409,300,klts,133,15,189,85
train_image_29.jpg,409,300,klts,122,22,192,78
train_image_290.jpg,409,300,b1,67,28,98,76
train_image_290_a.jpg,409,300,b1,67,28,98,76
train_image_290_b.jpg,409,300,b1,67,28,98,76
train_image_290_c.jpg,409,300,b1,67,28,98,76
train_image_290_d.jpg,409,300,b1,67,28,98,76
train_image_290_e.jpg,409,300,b1,67,28,98,76
train_image_291.jpg,409,300,b1,58,40,108,65
train_image_291_a.jpg,409,300,b1,58,40,108,65
train_image_291_b.jpg,409,300,b1,58,40,108,65
train_image_291_c.jpg,409,300,b1,58,40,108,65
train_image_291_d.jpg,409,300,b1,58,40,108,65
train_image_291_e.jpg,409,300,b1,58,40,108,65
train_image_292.jpg,409,300,b1,70,32,96,80
train_image_292_a.jpg,409,300,b1,70,32,96,80
train_image_292_b.jpg,409,300,b1,70,32,96,80
train_image_292_c.jpg,409,300,b1,70,32,96,80
train_image_292_d.jpg,409,300,b1,70,32,96,80
train_image_292_e.jpg,409,300,b1,70,32,96,80
train_image_293.jpg,409,300,b1,60,44,109,70
train_image_293_a.jpg,409,300,b1,60,44,109,70
train_image_293_b.jpg,409,300,b1,60,44,109,70
train_image_293_c.jpg,409,300,b1,60,44,109,70
train_image_293_d.jpg,409,300,b1,60,44,109,70
train_image_293_e.jpg,409,300,b1,60,44,109,70
train_image_294.jpg,409,300,b1,65,31,98,69
train_image_294_a.jpg,409,300,b1,65,31,98,69
train_image_294_b.jpg,409,300,b1,65,31,98,69
train_image_294_c.jpg,409,300,b1,65,31,98,69
train_image_294_d.jpg,409,300,b1,65,31,98,69
train_image_294_e.jpg,409,300,b1,65,31,98,69
train_image_295.jpg,409,300,b1,57,36,100,65
train_image_295_a.jpg,409,300,b1,57,36,100,65
train_image_295_b.jpg,409,300,b1,57,36,100,65
train_image_295_c.jpg,409,300,b1,57,36,100,65
train_image_295_d.jpg,409,300,b1,57,36,100,65
train_image_295_e.jpg,409,300,b1,57,36,100,65
train_image_296.jpg,409,300,b1,64,33,98,72
train_image_296_a.jpg,409,300,b1,64,33,98,72
train_image_296_b.jpg,409,300,b1,64,33,98,72
train_image_296_c.jpg,409,300,b1,64,33,98,72
train_image_296_d.jpg,409,300,b1,64,33,98,72
train_image_296_e.jpg,409,300,b1,64,33,98,72
train_image_297.jpg,409,300,b1,57,35,99,68
train_image_297_a.jpg,409,300,b1,57,35,99,68
train_image_297_b.jpg,409,300,b1,57,35,99,68
train_image_297_c.jpg,409,300,b1,57,35,99,68
train_image_297_d.jpg,409,300,b1,57,35,99,68
train_image_297_e.jpg,409,300,b1,57,35,99,68
train_image_298.jpg,409,300,b1,157,207,190,250
train_image_298_a.jpg,409,300,b1,157,207,190,250
train_image_298_b.jpg,409,300,b1,157,207,190,250
train_image_298_c.jpg,409,300,b1,157,207,190,250
train_image_298_d.jpg,409,300,b1,157,207,190,250
train_image_298_e.jpg,409,300,b1,157,207,190,250
train_image_299.jpg,409,300,b1,153,211,197,245
train_image_299_a.jpg,409,300,b1,153,211,197,245
train_image_299_b.jpg,409,300,b1,153,211,197,245
train_image_299_c.jpg,409,300,b1,153,211,197,245
train_image_299_d.jpg,409,300,b1,153,211,197,245
train_image_299_e.jpg,409,300,b1,153,211,197,245
train_image_29_a.jpg,409,300,klts,122,22,192,78
train_image_29_b.jpg,409,300,klts,122,22,192,78
train_image_29_c.jpg,409,300,klts,122,22,192,78
train_image_29_d.jpg,409,300,klts,122,22,192,78
train_image_29_e.jpg,409,300,klts,122,22,192,78
train_image_2_a.jpg,409,300,klts,56,197,115,263
train_image_2_b.jpg,409,300,klts,56,197,115,263
train_image_2_c.jpg,409,300,klts,56,197,115,263
train_image_2_d.jpg,409,300,klts,56,197,115,263
train_image_2_e.jpg,409,300,klts,56,197,115,263
train_image_3.jpg,409,300,klts,45,205,118,263
train_image_30.jpg,409,300,klts,54,196,111,264
train_image_300.jpg,409,300,b1,162,203,194,250
train_image_300_a.jpg,409,300,b1,162,203,194,250
train_image_300_b.jpg,409,300,b1,162,203,194,250
train_image_300_c.jpg,409,300,b1,162,203,194,250
train_image_300_d.jpg,409,300,b1,162,203,194,250
train_image_300_e.jpg,409,300,b1,162,203,194,250
train_image_301.jpg,409,300,b1,155,213,199,243
train_image_301_a.jpg,409,300,b1,155,213,199,243
train_image_301_b.jpg,409,300,b1,155,213,199,243
train_image_301_c.jpg,409,300,b1,155,213,199,243
train_image_301_d.jpg,409,300,b1,155,213,199,243
train_image_301_e.jpg,409,300,b1,155,213,199,243
train_image_302.jpg,409,300,b1,163,201,187,250
train_image_302_a.jpg,409,300,b1,163,201,187,250
train_image_302_b.jpg,409,300,b1,163,201,187,250
train_image_302_c.jpg,409,300,b1,163,201,187,250
train_image_302_d.jpg,409,300,b1,163,201,187,250
train_image_302_e.jpg,409,300,b1,163,201,187,250
train_image_303.jpg,409,300,b1,158,203,182,250
train_image_303_a.jpg,409,300,b1,158,203,182,250
train_image_303_b.jpg,409,300,b1,158,203,182,250
train_image_303_c.jpg,409,300,b1,158,203,182,250
train_image_303_d.jpg,409,300,b1,158,203,182,250
train_image_303_e.jpg,409,300,b1,158,203,182,250
train_image_304.jpg,409,300,b1,159,203,182,250
train_image_304_a.jpg,409,300,b1,159,203,182,250
train_image_304_b.jpg,409,300,b1,159,203,182,250
train_image_304_c.jpg,409,300,b1,159,203,182,250
train_image_304_d.jpg,409,300,b1,159,203,182,250
train_image_304_e.jpg,409,300,b1,159,203,182,250
train_image_305.jpg,409,300,b1,147,217,192,241
train_image_305_a.jpg,409,300,b1,147,217,192,241
train_image_305_b.jpg,409,300,b1,147,217,192,241
train_image_305_c.jpg,409,300,b1,147,217,192,241
train_image_305_d.jpg,409,300,b1,147,217,192,241
train_image_305_e.jpg,409,300,b1,147,217,192,241
train_image_306.jpg,409,300,b1,157,206,190,251
train_image_306_a.jpg,409,300,b1,157,206,190,251
train_image_306_b.jpg,409,300,b1,157,206,190,251
train_image_306_c.jpg,409,300,b1,157,206,190,251
train_image_306_d.jpg,409,300,b1,157,206,190,251
train_image_306_e.jpg,409,300,b1,157,206,190,251
train_image_307.jpg,409,300,b1,143,202,188,235
train_image_307_a.jpg,409,300,b1,143,202,188,235
train_image_307_b.jpg,409,300,b1,143,202,188,235
train_image_307_c.jpg,409,300,b1,143,202,188,235
train_image_307_d.jpg,409,300,b1,143,202,188,235
train_image_307_e.jpg,409,300,b1,143,202,188,235
train_image_308.jpg,409,300,b1,152,203,182,246
train_image_308_a.jpg,409,300,b1,152,203,182,246
train_image_308_b.jpg,409,300,b1,152,203,182,246
train_image_308_c.jpg,409,300,b1,152,203,182,246
train_image_308_d.jpg,409,300,b1,152,203,182,246
train_image_308_e.jpg,409,300,b1,152,203,182,246
train_image_309.jpg,409,300,b1,145,204,189,236
train_image_309_a.jpg,409,300,b1,145,204,189,236
train_image_309_b.jpg,409,300,b1,145,204,189,236
train_image_309_c.jpg,409,300,b1,145,204,189,236
train_image_309_d.jpg,409,300,b1,145,204,189,236
train_image_309_e.jpg,409,300,b1,145,204,189,236
train_image_30_a.jpg,409,300,klts,54,196,111,264
train_image_30_b.jpg,409,300,klts,54,196,111,264
train_image_30_c.jpg,409,300,klts,54,196,111,264
train_image_30_d.jpg,409,300,klts,54,196,111,264
train_image_30_e.jpg,409,300,klts,54,196,111,264
train_image_31.jpg,409,300,klts,45,203,120,262
train_image_310.jpg,409,300,b1,155,199,177,246
train_image_310_a.jpg,409,300,b1,155,199,177,246
train_image_310_b.jpg,409,300,b1,155,199,177,246
train_image_310_c.jpg,409,300,b1,155,199,177,246
train_image_310_d.jpg,409,300,b1,155,199,177,246
train_image_310_e.jpg,409,300,b1,155,199,177,246
train_image_311.jpg,409,300,b1,142,207,186,231
train_image_311_a.jpg,409,300,b1,142,207,186,231
train_image_311_b.jpg,409,300,b1,142,207,186,231
train_image_311_c.jpg,409,300,b1,142,207,186,231
train_image_311_d.jpg,409,300,b1,142,207,186,231
train_image_311_e.jpg,409,300,b1,142,207,186,231
train_image_312.jpg,409,300,b1,155,196,177,243
train_image_312_a.jpg,409,300,b1,155,196,177,243
train_image_312_b.jpg,409,300,b1,155,196,177,243
train_image_312_c.jpg,409,300,b1,155,196,177,243
train_image_312_d.jpg,409,300,b1,155,196,177,243
train_image_312_e.jpg,409,300,b1,155,196,177,243
train_image_313.jpg,409,300,b1,145,209,190,232
train_image_313_a.jpg,409,300,b1,145,209,190,232
train_image_313_b.jpg,409,300,b1,145,209,190,232
train_image_313_c.jpg,409,300,b1,145,209,190,232
train_image_313_d.jpg,409,300,b1,145,209,190,232
train_image_313_e.jpg,409,300,b1,145,209,190,232
train_image_314.jpg,409,300,b1,153,204,175,242
train_image_314_a.jpg,409,300,b1,153,204,175,242
train_image_314_b.jpg,409,300,b1,153,204,175,242
train_image_314_c.jpg,409,300,b1,153,204,175,242
train_image_314_d.jpg,409,300,b1,153,204,175,242
train_image_314_e.jpg,409,300,b1,153,204,175,242
train_image_315.jpg,409,300,b1,145,207,179,237
train_image_315_a.jpg,409,300,b1,145,207,179,237
train_image_315_b.jpg,409,300,b1,145,207,179,237
train_image_315_c.jpg,409,300,b1,145,207,179,237
train_image_315_d.jpg,409,300,b1,145,207,179,237
train_image_315_e.jpg,409,300,b1,145,207,179,237
train_image_316.jpg,409,300,b1,150,202,176,239
train_image_316_a.jpg,409,300,b1,150,202,176,239
train_image_316_b.jpg,409,300,b1,150,202,176,239
train_image_316_c.jpg,409,300,b1,150,202,176,239
train_image_316_d.jpg,409,300,b1,150,202,176,239
train_image_316_e.jpg,409,300,b1,150,202,176,239
train_image_317.jpg,409,300,b1,143,212,177,239
train_image_317_a.jpg,409,300,b1,143,212,177,239
train_image_317_b.jpg,409,300,b1,143,212,177,239
train_image_317_c.jpg,409,300,b1,143,212,177,239
train_image_317_d.jpg,409,300,b1,143,212,177,239
train_image_317_e.jpg,409,300,b1,143,212,177,239
train_image_318.jpg,409,300,b1,134,14,169,58
train_image_318_a.jpg,409,300,b1,134,14,169,58
train_image_318_b.jpg,409,300,b1,134,14,169,58
train_image_318_c.jpg,409,300,b1,134,14,169,58
train_image_318_d.jpg,409,300,b1,134,14,169,58
train_image_318_e.jpg,409,300,b1,134,14,169,58
train_image_319.jpg,409,300,b1,141,23,185,56
train_image_319_a.jpg,409,300,b1,141,23,185,56
train_image_319_b.jpg,409,300,b1,141,23,185,56
train_image_319_c.jpg,409,300,b1,141,23,185,56
train_image_319_d.jpg,409,300,b1,141,23,185,56
train_image_319_e.jpg,409,300,b1,141,23,185,56
train_image_31_a.jpg,409,300,klts,45,203,120,262
train_image_31_b.jpg,409,300,klts,45,203,120,262
train_image_31_c.jpg,409,300,klts,45,203,120,262
train_image_31_d.jpg,409,300,klts,45,203,120,262
train_image_31_e.jpg,409,300,klts,45,203,120,262
train_image_32.jpg,409,300,klts,59,196,116,267
train_image_320.jpg,409,300,b1,149,27,179,70
train_image_320_a.jpg,409,300,b1,149,27,179,70
train_image_320_b.jpg,409,300,b1,149,27,179,70
train_image_320_c.jpg,409,300,b1,149,27,179,70
train_image_320_d.jpg,409,300,b1,149,27,179,70
train_image_320_e.jpg,409,300,b1,149,27,179,70
train_image_321.jpg,409,300,b1,142,36,187,68
train_image_321_a.jpg,409,300,b1,142,36,187,68
train_image_321_b.jpg,409,300,b1,142,36,187,68
train_image_321_c.jpg,409,300,b1,142,36,187,68
train_image_321_d.jpg,409,300,b1,142,36,187,68
train_image_321_e.jpg,409,300,b1,142,36,187,68
train_image_322.jpg,409,300,b1,157,23,181,71
train_image_322_a.jpg,409,300,b1,157,23,181,71
train_image_322_b.jpg,409,300,b1,157,23,181,71
train_image_322_c.jpg,409,300,b1,157,23,181,71
train_image_322_d.jpg,409,300,b1,157,23,181,71
train_image_322_e.jpg,409,300,b1,157,23,181,71
train_image_323.jpg,409,300,b1,147,32,192,58
train_image_323_a.jpg,409,300,b1,147,32,192,58
train_image_323_b.jpg,409,300,b1,147,32,192,58
train_image_323_c.jpg,409,300,b1,147,32,192,58
train_image_323_d.jpg,409,300,b1,147,32,192,58
train_image_323_e.jpg,409,300,b1,147,32,192,58
train_image_324.jpg,409,300,b1,154,25,177,72
train_image_324_a.jpg,409,300,b1,154,25,177,72
train_image_324_b.jpg,409,300,b1,154,25,177,72
train_image_324_c.jpg,409,300,b1,154,25,177,72
train_image_324_d.jpg,409,300,b1,154,25,177,72
train_image_324_e.jpg,409,300,b1,154,25,177,72
train_image_325.jpg,409,300,b1,142,38,188,66
train_image_325_a.jpg,409,300,b1,142,38,188,66
train_image_325_b.jpg,409,300,b1,142,38,188,66
train_image_325_c.jpg,409,300,b1,142,38,188,66
train_image_325_d.jpg,409,300,b1,142,38,188,66
train_image_325_e.jpg,409,300,b1,142,38,188,66
train_image_326.jpg,409,300,b1,158,28,188,71
train_image_326_a.jpg,409,300,b1,158,28,188,71
train_image_326_b.jpg,409,300,b1,158,28,188,71
train_image_326_c.jpg,409,300,b1,158,28,188,71
train_image_326_d.jpg,409,300,b1,158,28,188,71
train_image_326_e.jpg,409,300,b1,158,28,188,71
train_image_327.jpg,409,300,b1,151,33,194,66
train_image_327_a.jpg,409,300,b1,151,33,194,66
train_image_327_b.jpg,409,300,b1,151,33,194,66
train_image_327_c.jpg,409,300,b1,151,33,194,66
train_image_327_d.jpg,409,300,b1,151,33,194,66
train_image_327_e.jpg,409,300,b1,151,33,194,66
train_image_328.jpg,409,300,b1,154,30,187,76
train_image_328_a.jpg,409,300,b1,154,30,187,76
train_image_328_b.jpg,409,300,b1,154,30,187,76
train_image_328_c.jpg,409,300,b1,154,30,187,76
train_image_328_d.jpg,409,300,b1,154,30,187,76
train_image_328_e.jpg,409,300,b1,154,30,187,76
train_image_329.jpg,409,300,b1,148,40,194,71
train_image_329_a.jpg,409,300,b1,148,40,194,71
train_image_329_b.jpg,409,300,b1,148,40,194,71
train_image_329_c.jpg,409,300,b1,148,40,194,71
train_image_329_d.jpg,409,300,b1,148,40,194,71
train_image_329_e.jpg,409,300,b1,148,40,194,71
train_image_32_a.jpg,409,300,klts,59,196,116,267
train_image_32_b.jpg,409,300,klts,59,196,116,267
train_image_32_c.jpg,409,300,klts,59,196,116,267
train_image_32_d.jpg,409,300,klts,59,196,116,267
train_image_32_e.jpg,409,300,klts,59,196,116,267
train_image_33.jpg,409,300,klts,46,206,119,262
train_image_330.jpg,409,300,b1,152,26,176,75
train_image_330_a.jpg,409,300,b1,152,26,176,75
train_image_330_b.jpg,409,300,b1,152,26,176,75
train_image_330_c.jpg,409,300,b1,152,26,176,75
train_image_330_d.jpg,409,300,b1,152,26,176,75
train_image_330_e.jpg,409,300,b1,152,26,176,75
train_image_331.jpg,409,300,b1,143,36,187,67
train_image_331_a.jpg,409,300,b1,143,36,187,67
train_image_331_b.jpg,409,300,b1,143,36,187,67
train_image_331_c.jpg,409,300,b1,143,36,187,67
train_image_331_d.jpg,409,300,b1,143,36,187,67
train_image_331_e.jpg,409,300,b1,143,36,187,67
train_image_332.jpg,409,300,b1,155,28,180,76
train_image_332_a.jpg,409,300,b1,155,28,180,76
train_image_332_b.jpg,409,300,b1,155,28,180,76
train_image_332_c.jpg,409,300,b1,155,28,180,76
train_image_332_d.jpg,409,300,b1,155,28,180,76
train_image_332_e.jpg,409,300,b1,155,28,180,76
train_image_333.jpg,409,300,b1,150,39,194,65
train_image_333_a.jpg,409,300,b1,150,39,194,65
train_image_333_b.jpg,409,300,b1,150,39,194,65
train_image_333_c.jpg,409,300,b1,150,39,194,65
train_image_333_d.jpg,409,300,b1,150,39,194,65
train_image_333_e.jpg,409,300,b1,150,39,194,65
train_image_334.jpg,409,300,b1,152,28,174,68
train_image_334_a.jpg,409,300,b1,152,28,174,68
train_image_334_b.jpg,409,300,b1,152,28,174,68
train_image_334_c.jpg,409,300,b1,152,28,174,68
train_image_334_d.jpg,409,300,b1,152,28,174,68
train_image_334_e.jpg,409,300,b1,152,28,174,68
train_image_335.jpg,409,300,b1,147,36,181,66
